# CAPPROJ key=goldquick__20260313 role=hit label=Gold Quick type=Quick variantMode=all_cards projval=40-89 vlvl0=1843 vlvl5=1111 recordsTotal=2954 rows=2954
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
85843	T4 Ep. 3 - Hardware Heroes SS Leo Cardenas CIN 1965	SS	68	5	R			0.305	0.317	0.297	7.1	23.1	2.3	0.310	24.3	false
83790	Snapshot 1B Jake Beckley CIN 1897	1B	85	5	L			0.305	0.279	0.323	5.4	16.2	3.2	0.272	23	false
85863	Clubhouse - Negro League Star C Spoony Palm DS 1929	C	79	0	R			0.304	0.31	0.3	3.7	17.6	3.8	0.266	26.9	false
84657	Limited Edition/62 1B Julio Franco CWS 1994	1B	78	0	R			0.304	0.336	0.282	6.8	22.7	3.1	0.297	16.6	false
84662	Opening Day Heroes - Snapshot LF Brant Alyea MIN 1970	LF	89	0	R			0.304	0.306	0.303	7.0	23.9	3.5	0.281	23.4	false
85897	FLF 14 &amp; Co. - All-Time Legend 2B Edgardo Alfonzo NYM Peak	2B	79	0	R			0.304	0.302	0.305	6.6	21.7	2.6	0.294	27.7	false
83734	Snapshot 3B Bobby Wallace CL4 1897	3B	78	5	R			0.304	0.307	0.303	6.4	19.0	2.3	0.289	29.4	false
83993	Historical All-Star RF Dixie Walker BRO 1947	RF	89	5	L			0.304	0.287	0.316	8.2	14.4	2.1	0.276	23.5	false
85905	4 HR on 4th of July 3B Jim Tabor BOS 1939	3B	54	5	R			0.304	0.292	0.313	4.4	18.9	3.8	0.273	23.6	false
82727	Hardware Heroes 3B Red Rolfe NYY 1939	3B	87	5	L			0.304	0.285	0.318	6.9	16.0	2.4	0.279	24.4	false
83603	Snapshot C Jorge Posada NYY 2005	C	78	5	S			0.304	0.308	0.301	8.6	23.0	3.1	0.279	22.4	false
82719	Hardware Heroes RF Red Murray NY1 1909	RF	84	5	R			0.304	0.324	0.291	5.4	17.5	3.8	0.263	21.1	false
84157	Hardware Heroes 1B Ed Morgan CLE 1930	1B	83	5	R			0.304	0.288	0.315	6.6	26.6	3.7	0.288	24.5	false
83980	Historical All-Star C Phil Masi BSN 1947	C	79	5	R			0.304	0.314	0.297	6.3	15.7	2.5	0.281	23.2	false
85527	Memorial Day OnStream Builds - Historical All-Star 2B Jason Kipnis CLE 2013	2B	81	5	L			0.304	0.295	0.31	8.4	24.7	2.4	0.304	24.3	false
83797	Snapshot LF Mack Jones MON 1969	LF	84	5	L			0.304	0.292	0.312	8.4	25.7	3.3	0.282	26.7	false
84381	Rookie Sensation 3B Jim Dyck SLA 1952	3B	82	5	R			0.304	0.344	0.275	6.7	22.3	3.4	0.275	26.5	false
83849	Celebrating 42 - Veteran Presence LF Jackie Robinson BRO 1954	LF	87	0	R			0.303	0.293	0.31	5.7	16.3	2.6	0.288	18.8	false
85497	Clubhouse - 60s Week - Historical All-Star RF George Altman CHC 1961	RF	84	0	L			0.303	0.268	0.328	4.1	28.0	4.2	0.295	25.7	false
84755	FLF 3 - Future Legend CF Kevin Alcantara CHC 2026	CF	76	0	R			0.303	0.32	0.291	6.8	28.1	3.8	0.294	21.6	false
86265	T4 Ep. 4 - Historical All-Star SS Alan Trammell DET 1980	SS	63	5	R			0.303	0.301	0.305	8.0	17.7	1.8	0.297	20.5	true
84373	Historical All-Star 1B Andre Thornton CLE 1984	1B	89	5	R			0.303	0.306	0.301	8.4	22.9	4.4	0.248	20.3	false
85348	Played Where? - Snapshot C Ivan Rodriguez FLO 2003	C	76	5	R			0.303	0.322	0.289	7.3	19.9	2.2	0.291	25.3	false
84721	Happy Easter LF Dan Pasqua NYY 1986	LF	79	5	L			0.303	0.269	0.326	7.9	33.7	4.1	0.300	22.2	false
83741	Snapshot C Steve O&#39;Neill CLE 1919	C	87	5	R			0.303	0.312	0.297	8.1	13.7	0.9	0.291	30	false
83974	Historical All-Star C Dave Nilsson MIL 1999	C	83	5	L			0.303	0.276	0.323	7.4	24.0	3.2	0.287	22	false
83763	Snapshot 3B Yoan Moncada CWS 2019	3B	81	5	S			0.303	0.301	0.305	5.1	23.5	2.5	0.315	24.3	false
83979	Historical All-Star 3B Whitey Kurowski STL 1944	3B	84	5	R			0.303	0.32	0.291	6.6	17.1	3.3	0.266	20.9	false
84151	All-Time Legend 1B Eric Hosmer KC Peak	1B	73	5	L			0.303	0.301	0.304	6.5	17.0	2.5	0.282	22.9	false
85300	Baseball Reference 2 C Frankie Hayes PHA 1940	C	84	5	R			0.303	0.317	0.294	8.6	25.7	3.0	0.296	20.3	false
83649	Snapshot LF Dave Harris WS1 1930	LF	67	5	R			0.303	0.345	0.274	7.5	25.4	3.4	0.279	28.8	false
84544	Negro League Star LF Thad Christopher NYBY 1945	LF	87	5	L			0.303	0.297	0.308	7.5	22.5	3.3	0.280	22.3	false
83530	Snapshot 1B Mark Carreon SF 1995	1B	78	5	R			0.303	0.301	0.305	3.1	14.6	3.1	0.279	22.8	false
85814	The Witts SP/SS Bobby Witt Sr./Jr. KC 2023	SS	83	0	R			0.302	0.322	0.289	3.4	16.0	3.1	0.283	21.6	false
85664	June Gems - Snapshot CF Andrew McCutchen PIT 2017	CF	83	0	R			0.302	0.339	0.276	8.0	20.7	2.8	0.282	20.8	false
86086	Obscure All-Stars - Baseball Reference 5 1B Ty Wigginton BAL 2010	1B	54	5	R			0.302	0.282	0.316	6.2	18.8	3.3	0.271	23.4	true
82716	Hardware Heroes 1B Mickey Vernon WS1 1953	1B	83	5	L			0.302	0.261	0.331	5.8	19.7	1.8	0.307	27.1	false
84536	Negro League Star CF Clint Thomas PHG 1927	CF	88	5	R			0.302	0.305	0.301	7.0	20.2	2.8	0.277	27.7	false
83773	Snapshot RF Ron Northey STL 1948	RF	83	5	L			0.302	0.295	0.308	7.2	21.7	3.5	0.276	19.4	false
86244	All-Star Week - Super Utility 1B Tim Murnane PH2 1875	1B	71	5	L			0.302	0.288	0.311	8.7	14.1	1.5	0.289	18.3	true
83774	Snapshot 2B Jimmy Johnston BRO 1923	2B	80	5	R			0.302	0.315	0.292	5.4	9.6	0.6	0.305	21.3	false
83757	Snapshot 3B Odell Hale CLE 1936	3B	80	5	R			0.302	0.301	0.303	6.1	16.8	2.7	0.272	27.9	false
83786	Snapshot 2B Larry Doyle NY1 1915	2B	85	5	L			0.302	0.282	0.316	2.3	13.0	1.4	0.305	28.6	false
84148	All-Time Legend C Harry Danning NY1 Peak	C	75	5	R			0.302	0.306	0.298	5.4	15.5	2.7	0.278	23	false
85917	Blue Jays 50th Anniversary RF Joe Carter TOR 1991	RF	64	5	R			0.302	0.326	0.286	4.4	24.1	3.9	0.277	28.7	false
84159	Hardware Heroes SS Orlando Cabrera MON 2001	SS	89	5	R			0.302	0.302	0.302	6.0	12.2	2.1	0.274	26.9	false
85526	Memorial Day OnStream Builds - Historical All-Star 2B Jose Vidro MON 2002	2B	77	0	S			0.301	0.292	0.307	5.7	17.2	2.0	0.293	25.7	false
86292	PTCS 4 - Super Utility CF B.J. Upton TB 2007	CF	77	0	R			0.301	0.312	0.293	8.1	32.0	3.5	0.313	16.3	true
85029	FLF 10 - Future Legend 2B Tommy Troy AZ 2026	2B	83	0	R			0.301	0.314	0.292	9.1	24.9	2.1	0.299	26	false
83998	Historical All-Star 1B Willie Stargell PIT 1972	1B	89	0	L			0.301	0.277	0.317	5.9	29.0	4.1	0.284	26.5	false
85753	SwitchKnucklers - Hardware Heroes CF Willie McGee STL 1985	CF	79	0	S			0.301	0.297	0.304	2.9	19.9	2.0	0.316	27.6	false
86256	T4 Ep. 4 - Historical All-Star 1B John Kruk PHI 1992	1B	79	0	L			0.301	0.273	0.32	9.4	24.9	1.5	0.316	23.5	true
84853	Limited Edition/42 CF Dave Henderson ATH 1988	CF	89	0	R			0.301	0.305	0.299	5.2	21.9	3.1	0.287	27	false
83843	Snapshot C Mike Grady STL 1904	C	87	0	R			0.301	0.318	0.289	6.5	28.1	3.6	0.293	24.1	false
82708	Hardware Heroes 1B Joe Start NY2 1874	1B	78	5	L			0.301	0.29	0.308	6.1	20.2	2.2	0.297	24.9	false
83957	Historical All-Star 1B Bill Skowron NYY 1959	1B	73	5	R			0.301	0.305	0.298	5.7	21.5	3.2	0.281	24.9	false
84160	All-Time Legend CF Fred Schulte SLA Peak	CF	86	5	R			0.301	0.311	0.294	7.1	16.9	2.5	0.275	24.5	false
83800	Snapshot C Wally Schang PHA 1914	C	76	5	S			0.301	0.306	0.298	6.7	19.3	2.7	0.283	22.7	false
84511	Negro League Star CF Bullet Rogan NEL 1930	CF	81	5	R			0.301	0.302	0.301	7.3	18.8	2.4	0.283	23.7	false
84541	Negro League Star C Mitchell Murray SLS 1925	C	88	5	R			0.301	0.302	0.3	6.7	21.0	3.1	0.278	22.7	false
85066	HOF 1 - Unsung Heroes 2B Bid McPhee CIN 1892	2B	84	5	R			0.301	0.311	0.293	8.5	20.9	1.7	0.297	25.6	false
85280	May Names 2 - Historical All-Star 1B Lee May CIN 1971	1B	71	5	R			0.301	0.294	0.306	5.3	32.3	4.8	0.290	21.6	false
84885	Celebrating 42 - Negro League Star C Johnny Hayes NYBY 1947	C	85	5	L			0.301	0.296	0.305	9.4	15.5	1.4	0.291	18.3	false
84605	St. Patrick&#39;s Day Snapshot RF Curry Foley BSN 1880	RF	72	5	L			0.301	0.287	0.31	4.4	14.8	1.8	0.301	21	false
85352	T4 Ep. 1 - Super Utility 2B Ben Zobrist ATH 2015	2B	84	0	S			0.300	0.305	0.296	9.3	13.4	1.5	0.268	27.5	false
85682	Limited Edition/72 CF Ichiro Suzuki SEA 2007	CF	88	0	L			0.300	0.298	0.301	4.6	14.1	1.0	0.321	17.3	false
84831	Baseball Reference 1 C Devin Mesoraco CIN 2014	C	82	0	R			0.300	0.312	0.292	6.3	25.7	3.9	0.280	21.8	false
84705	Clubhouse - April Fools&#39; Day RF Brian Giles SD 2005	RF	88	0	L			0.300	0.284	0.312	9.4	16.6	1.6	0.279	25.6	false
86295	PTCS 4 - Hardware Heroes 3B Eric Chavez ATH 2001	3B	86	0	L			0.300	0.263	0.325	4.6	23.0	3.8	0.276	26.2	true
85858	T4 Ep. 3 - Unsung Heroes LF Bill Buckner LAD 1974	LF	64	0	L			0.300	0.272	0.319	3.0	8.5	1.1	0.293	26.7	false
84639	FLF 4 - Future Legend RF Dylan Beavers BAL 2026	RF	87	0	L			0.300	0.289	0.308	7.9	19.2	2.7	0.274	23.8	false
85783	Limited Edition/85 LF Moises Alou MON 1993	LF	74	0	R			0.300	0.285	0.309	4.1	17.2	2.8	0.281	27.3	false
85773	Limited Edition/96 CF Matty Alou PIT 1969	CF	69	0	L			0.300	0.279	0.314	3.9	9.8	0.3	0.309	27.5	false
84667	Opening Day Heroes - Unsung Heroes DH Dmitri Young DET 2005	DH	64	5	S			0.300	0.284	0.31	3.8	22.3	3.6	0.286	23.6	false
85163	Young &amp; Old 1 - Veteran Presence 2B Chase Utley PHI 2013	2B	73	5	L			0.300	0.286	0.309	6.2	18.4	2.7	0.278	23.7	false
85479	May Flower - Super Utility C Mickey Tettleton DET 1994	C	69	5	S			0.300	0.282	0.312	11.1	32.9	3.5	0.288	20.9	false
83671	Snapshot 3B Bill Serena CHC 1952	3B	70	5	R			0.300	0.315	0.29	6.2	26.1	3.4	0.289	27.7	false
83960	Historical All-Star 1B Rafael Palmeiro CHC 1988	1B	77	5	L			0.300	0.303	0.298	3.7	12.6	1.1	0.304	27.5	false
84145	All-Time Legend 3B Pepper Martin STL Peak	3B	77	5	R			0.300	0.307	0.296	6.2	19.0	2.6	0.281	26.5	false
82899	Veteran Presence 3B Fred Hartman CWS 1901	3B	70	5	R			0.300	0.336	0.276	5.4	16.4	2.4	0.281	26	false
83480	Veteran Presence 1B Mark Grace ARI 2001	1B	80	5	L			0.300	0.28	0.313	6.9	13.0	2.0	0.274	24.2	false
85854	T4 Ep. 3 - Historical All-Star 1B Will Clark TEX 1994	1B	78	5	L			0.300	0.276	0.317	7.7	21.4	1.6	0.310	22.2	false
85950	July Jewels - Baseball Reference 4 CF Brett Butler LAD 1992	CF	64	5	L			0.300	0.287	0.308	8.9	16.1	0.6	0.312	18	false
84583	Veteran Presence SS Luke Appling CWS 1947	SS	83	5	R			0.300	0.311	0.293	7.8	18.4	1.7	0.293	24.4	false
83782	Snapshot LF Smoky Joe Wood CLE 1918	LF	87	0	R			0.299	0.308	0.293	5.3	21.0	3.2	0.279	24.9	false
86258	T4 Ep. 4 - Historical All-Star 2B Paul Molitor ML4 1980	2B	82	0	R			0.299	0.319	0.286	6.2	18.5	2.0	0.295	23.8	true
85080	Earth Day - Rookie Sensation LF Jim Greengrass CIN 1953	LF	74	0	R			0.299	0.311	0.29	4.5	26.3	4.1	0.283	23.2	false
86090	Clubhouse - Baseball Reference 5 C Rich Gedman BOS 1985	C	86	0	L			0.299	0.257	0.329	5.1	23.9	2.8	0.302	24.5	true
84875	Celebrating 42 - Negro League Star 3B Ray Dandridge NeEa 1938	3B	88	0	R			0.299	0.302	0.296	3.8	16.1	1.3	0.311	26.5	false
85188	Limited Edition/57 SS Brandon Crawford SF 2021	SS	88	0	L			0.299	0.272	0.317	5.6	22.5	3.0	0.292	21.3	false
85934	July Jewels - Baseball Reference 4 3B Dave Brain BSN 1907	3B	68	0	R			0.299	0.299	0.299	3.4	22.9	4.1	0.273	26.3	false
85513	Clubhouse - 60s Week - Unsung Heroes 1B Steve Bilko LAA 1961	1B	81	0	R			0.299	0.324	0.281	8.8	34.4	3.7	0.304	20.6	false
81717	MLB 2026 Live 2B Luis Arraez SF	2B	80	0	L			0.299	0.292	0.304	3.8	8.8	1.1	0.295	22.6	false
82726	Hardware Heroes 3B Heinie Zimmerman NY1 1917	3B	82	5	R			0.299	0.331	0.277	2.2	17.3	3.2	0.288	21.5	false
84525	Negro League Star C Doc Wiley NYLG 1916	C	82	5	R			0.299	0.302	0.296	4.9	18.0	2.8	0.284	22.5	false
86271	T4 Ep. 4 - Historical All-Star CF Devon White TOR 1993	CF	74	5	S			0.299	0.29	0.305	6.5	24.3	2.2	0.306	27.9	true
84508	Negro League Star RF Bob Thurman PHG 1947	RF	80	5	L			0.299	0.268	0.321	4.9	18.9	2.8	0.286	23.6	false
84188	All-Time Legend SS Jhonny Peralta CLE Peak	SS	82	5	R			0.299	0.312	0.29	7.2	29.2	3.2	0.299	25.6	false
83708	Snapshot LF Ralph Kiner CHC 1954	LF	74	5	R			0.299	0.306	0.295	7.0	23.7	3.1	0.280	28.2	false
82921	Veteran Presence RF Ken Griffey Jr. CIN 2007	RF	78	5	L			0.299	0.267	0.321	8.2	21.9	3.7	0.264	15.4	false
85921	July Jewels - Baseball Reference 4 C Johnny Gooch PIT 1922	C	81	5	S			0.299	0.285	0.309	8.3	11.1	0.4	0.293	23.9	false
83743	Snapshot C William Contreras MIL 2024	C	79	5	R			0.299	0.315	0.289	7.3	20.6	2.6	0.284	23.3	false
83750	Super Utility 3B Jerry Browne FLO 1994	3B	77	5	S			0.299	0.311	0.291	8.5	10.5	0.6	0.289	21.6	false
83946	Historical All-Star RF Charlie Blackmon COL 2019	RF	72	5	L			0.299	0.294	0.302	5.4	18.0	2.8	0.276	25.4	false
85496	60s Theme Week - Historical All-Star RF Albie Pearson LAA 1961	RF	85	0	L			0.298	0.279	0.312	10.5	15.6	1.0	0.289	18.4	false
83838	Blue Jays 50th Anniversary 1B John Olerud TOR 1992	1B	68	0	L			0.298	0.286	0.307	8.1	19.6	2.4	0.280	22.3	false
85943	July Jewels - Baseball Reference 4 RF Ed Morgan CLE 1929	RF	66	0	R			0.298	0.304	0.293	8.5	21.9	0.9	0.312	28.2	false
82772	World Baseball Classic 1B Joey Meneses MEX 2023	1B	78	0	R			0.298	0.285	0.306	2.5	15.6	3.0	0.295	11.7	false
85282	May Names 1 - Historical All-Star LF Carlos May CHW 1972	LF	86	0	L			0.298	0.285	0.307	8.5	20.3	1.4	0.303	22	false
84746	FLF 13 &amp; Co. - Future Legend SS George Lombard Jr. NYY 2026	SS	86	0	R			0.298	0.308	0.291	9.1	30.0	3.0	0.289	28.2	false
86146	Clubhouse - Baseball Reference 5 3B Billy Grabarkewitz LAD 1970	3B	88	0	R			0.298	0.308	0.292	9.2	29.4	2.4	0.315	20.1	true
85179	Young &amp; Old 1 - Rookie Sensation LF Wally Berger BSN 1930	LF	83	0	R			0.298	0.303	0.294	6.2	26.9	4.5	0.266	20.8	false
84673	PTCS 1 - Future Legend RF Carson Benge NYM 2026	RF	82	0	L			0.298	0.286	0.307	6.3	22.2	2.4	0.295	26.2	false
85528	Memorial Day OnStream Builds - Snapshot 2B Dustin Pedroia BOS 2012	2B	66	5	R			0.298	0.311	0.289	5.8	11.9	1.6	0.277	27.9	false
83702	Snapshot 3B Hank Majeski PHA 1948	3B	71	5	R			0.298	0.305	0.294	5.2	16.9	2.2	0.285	26.2	false
84165	All-Time Legend LF Hector Lopez NYY Peak	LF	85	5	R			0.298	0.294	0.301	6.6	19.0	2.6	0.281	22.8	false
83648	Snapshot CF Mule Haas PHA 1931	CF	69	5	L			0.298	0.297	0.298	4.6	17.4	2.9	0.278	23.2	false
83945	Young &amp; Old 1 - Veteran Presence 3B Justin Turner LAD 2021	3B	78	0	R			0.297	0.295	0.298	6.9	17.0	2.8	0.273	17.1	false
85706	Clubhouse - SwitchKnucklers - Historical All-Star 1B Justin Smoak TOR 2017	1B	69	0	S			0.297	0.313	0.286	7.4	24.9	3.8	0.268	19.1	false
85522	Clubhouse - 60s Week - Snapshot 3B Al Smith CWS 1961	3B	74	0	R			0.297	0.287	0.305	6.5	18.4	3.4	0.262	20.2	false
86168	Limited Edition/54 3B Miguel Sano MIN 2017	3B	77	0	R			0.297	0.319	0.281	8.2	40.3	4.4	0.318	16.2	true
83793	Veteran Presence LF Manny Ramirez LAD 2010	LF	82	0	R			0.297	0.291	0.3	7.5	21.4	2.3	0.287	24.1	false
82644	MLB 2026 Live 1B Pete Alonso BAL	1B	84	0	R			0.297	0.297	0.296	6.8	26.5	3.7	0.276	24.3	false
84530	Negro League Star RF Zollie Wright CEG 1935	RF	84	5	R			0.297	0.296	0.297	7.8	20.9	2.7	0.282	19	false
85833	T4 Ep. 3 - Historical All-Star C Tim McCarver STL 1966	C	68	5	L			0.297	0.258	0.324	4.2	11.1	2.4	0.271	22.2	false
83727	Snapshot 2B Davey Johnson BAL 1971	2B	81	5	R			0.297	0.279	0.31	6.2	17.6	2.5	0.281	22	false
83635	Snapshot C Danny Jansen TOR 2022	C	88	5	R			0.297	0.29	0.302	7.2	21.3	4.4	0.244	19.3	false
83791	Snapshot C Buck Ewing NY1 1889	C	82	5	R			0.297	0.302	0.293	6.0	18.2	1.7	0.295	26.1	false
83990	Historical All-Star LF Hal McRae KC 1976	LF	88	0	R			0.296	0.293	0.298	6.2	17.3	2.0	0.287	24	false
85519	60s Theme Week - Hardware Heroes RF Roger Maris NYY 1961	RF	82	0	L			0.296	0.279	0.309	8.4	18.6	5.4	0.203	15.5	false
85505	Clubhouse - 60s Week - Super Utility SS Woodie Held CLE 1961	SS	79	0	R			0.296	0.322	0.278	7.4	30.5	3.3	0.297	23.9	false
83769	Snapshot 1B Mike Easler BOS 1984	1B	87	0	L			0.296	0.262	0.32	5.0	33.2	4.0	0.312	21.7	false
84719	PTCS 1 - Hardware Heroes 2B Luis Castillo FLO 2003	2B	73	0	S			0.296	0.315	0.282	6.2	13.9	0.9	0.304	19.4	false
85784	Family Connections - Snapshot 1B Nick Swisher ATH 2006	1B	70	5	S			0.296	0.305	0.29	9.8	27.5	3.5	0.270	18.2	false
84540	Negro League Star 1B Agustin Parpetti CSOH 1909	1B	83	5	R			0.296	0.297	0.296	6.8	20.7	4.2	0.241	24.4	false
84106	Historical All-Star SS Felipe Lopez CIN 2005	SS	68	5	S			0.296	0.257	0.323	5.9	23.5	2.9	0.290	24.3	false
84543	Negro League Star LF Fats Jenkins HaGi 1924	LF	86	5	L			0.296	0.293	0.297	7.6	18.7	2.0	0.294	16.4	false
83789	Veteran Presence 2B Billy Herman BSN 1946	2B	88	5	R			0.296	0.321	0.279	7.9	12.2	0.6	0.285	28.1	false
85386	Played Where? - Veteran Presence LF Rickey Henderson NYM 1999	LF	68	5	R			0.296	0.318	0.28	10.0	28.2	1.9	0.311	22	false
84158	Unsung Heroes RF Avisail Garcia CWS 2017	RF	78	5	R			0.296	0.294	0.298	4.2	21.0	2.2	0.306	24	false
84362	Rookie Sensation SS Tyler Fitzgerald SF 2024	SS	74	5	R			0.296	0.3	0.294	5.5	25.6	2.7	0.305	24.2	false
83725	Super Utility SS Bill Dahlen CHC 1892	SS	77	5	R			0.296	0.3	0.293	5.5	20.7	2.5	0.289	25.5	false
83947	Historical All-Star 3B Jeff Cirillo COL 2000	3B	77	5	R			0.296	0.305	0.291	5.9	14.9	0.9	0.299	27.2	false
84776	FLF 16 - Future Legend CF Roldy Brito COL 2026	CF	69	5	S			0.296	0.296	0.296	6.7	20.1	1.2	0.307	27.1	true
84170	Unsung Heroes 3B Ossie Bluege WS1 1928	3B	89	5	R			0.296	0.315	0.282	8.3	13.1	0.6	0.290	25.1	false
84509	Negro League Star CF Sam Bennett SLG 1915	CF	81	5	R			0.296	0.294	0.296	6.2	18.8	2.9	0.269	25.3	false
82925	Snapshot 3B Adrian Beltre SEA 2006	3B	78	5	R			0.296	0.299	0.293	5.5	20.2	2.9	0.277	24.8	false
83710	Super Utility 3B Deacon White DTN 1888	3B	72	0	L			0.295	0.28	0.306	2.9	14.1	2.2	0.292	20.7	false
82914	Unsung Heroes 1B Otto Schomberg IN3 1887	1B	87	0	L			0.295	0.285	0.301	7.7	21.0	2.4	0.284	21	false
85953	July Jewels - Baseball Reference 4 3B Tony Phillips CAL 1995	3B	75	0	S			0.295	0.315	0.282	10.2	29.1	3.2	0.281	18.9	false
85181	Clubhouse - Y&amp;O 1 - Rookie Sensation CF Jimmie Hall MIN 1963	CF	88	0	L			0.295	0.266	0.315	7.2	25.3	3.5	0.269	25	false
85223	Young &amp; Old 1 - Hardware Heroes CF Andre Dawson MON 1977	CF	77	0	R			0.295	0.317	0.281	3.6	23.5	3.3	0.292	24.2	false
85310	Family Connections - Historical All-Star LF Carl Crawford TB 2006	LF	81	0	L			0.295	0.255	0.322	4.4	20.8	2.2	0.301	25.9	false
84640	Future Legend RF Owen Caissie MIA 2026	RF	78	0	L			0.295	0.271	0.312	7.7	31.4	3.8	0.285	24.3	false
83962	Live Collection Reward - Historical All-Star CF Lorenzo Cain KC 2015	CF	84	0	R			0.295	0.319	0.279	4.1	19.9	1.8	0.310	24.3	false
85183	Clubhouse - Y&amp;O 1 - Hardware Heroes 3B Kris Bryant CHC 2015	3B	84	0	R			0.295	0.289	0.3	8.3	30.8	2.8	0.310	21.9	false
84185	Historical All-Star SS Jeff Blauser ATL 1993	SS	88	0	R			0.295	0.296	0.295	8.0	25.2	2.6	0.296	20.3	false
83926	Historical All-Star SS Bo Bichette TOR 2021	SS	83	0	R			0.295	0.318	0.279	3.7	20.2	2.8	0.298	18.4	false
85660	June Gems - Baseball Reference 3 3B Dick Allen LAD 1971	3B	79	0	R			0.295	0.29	0.299	9.0	29.8	3.2	0.291	18.8	false
84390	Celebrating 42 - Rookie Sensation 1B Jackie Robinson BRO 1947	1B	58	5	R			0.295	0.324	0.275	5.8	15.0	1.9	0.283	23.5	false
86267	All-Star Week - Historical All-Star LF Tim Raines MON 1982	LF	62	5	S			0.295	0.296	0.294	8.1	19.2	1.0	0.306	22	true
83733	Snapshot CF Jim O&#39;Rourke BSN 1878	CF	75	5	R			0.295	0.297	0.294	4.4	20.2	3.0	0.272	32.6	false
82717	Hardware Heroes CF Johnny Mostil CWS 1926	CF	81	5	R			0.295	0.309	0.286	7.9	20.3	1.8	0.291	25.2	false
82713	Hardware Heroes 1B Justin Morneau COL 2014	1B	77	5	L			0.295	0.273	0.31	5.2	15.4	2.5	0.275	22.3	false
84153	Snapshot 1B John Milner NYM 1976	1B	84	5	L			0.295	0.293	0.297	8.2	22.1	3.1	0.267	22.2	false
83706	Snapshot LF Kevin McReynolds NYM 1988	LF	73	5	R			0.295	0.28	0.305	3.5	15.0	3.3	0.261	23.6	false
85312	Baseball Reference 2 3B Dave Hollins PHI 1995	3B	73	5	S			0.295	0.303	0.289	7.9	23.9	2.6	0.284	23.5	false
83655	All-Time Legend 1B Dick Hoblitzel CIN Peak	1B	73	5	L			0.295	0.276	0.309	5.5	13.7	2.0	0.280	21.8	false
83623	Snapshot 3B Pinky Higgins PHA 1935	3B	65	5	R			0.295	0.299	0.292	5.8	28.6	4.0	0.283	22.1	false
82900	Unsung Heroes 2B Bob Fisher STL 1918	2B	70	5	R			0.295	0.298	0.292	4.4	18.0	2.7	0.282	22.7	false
82908	Unsung Heroes RF Steve Brady NY4 1885	RF	75	5	S			0.295	0.288	0.299	5.7	20.6	2.5	0.294	18.9	false
83989	Historical All-Star CF Richie Ashburn NYM 1962	CF	87	5	L			0.295	0.298	0.293	9.5	15.7	1.0	0.302	9.9	false
85224	Clubhouse - Y&amp;O 1 - Rookie Sensation SS Specs Toporcer STL 1922	SS	77	0	L			0.294	0.28	0.304	4.9	18.7	1.3	0.309	27.1	false
86145	Obscure All-Stars - Baseball Reference 5 1B Lee Thomas LAA 1962	1B	77	0	L			0.294	0.241	0.331	5.3	21.6	3.4	0.280	15.9	true
85713	T4 Ep. 3 - Historical All-Star SS Garry Templeton STL 1979	SS	78	0	S			0.294	0.309	0.284	1.6	18.9	1.7	0.314	28.3	false
83808	Snapshot CF Edd Roush CIN 1921	CF	83	0	L			0.294	0.279	0.304	5.0	11.3	1.7	0.276	24.1	false
84842	Celebrating 42 - Snapshot 2B Jackie Robinson BRO 1948	2B	79	0	R			0.294	0.288	0.298	5.6	17.5	2.1	0.283	26.9	false
81907	MLB 2026 Live LF Bryan Reynolds PIT	LF	89	0	S			0.294	0.293	0.294	7.4	26.3	2.3	0.302	25.4	false
85432	PTMS 1 SS Gil McDougald NYY 1957	SS	85	0	R			0.294	0.293	0.295	6.4	19.5	1.9	0.295	23.8	false
84194	PTCS 2 - Baseball Reference 1 1B Joe Judge WS1 1920	1B	74	0	L			0.294	0.276	0.307	7.8	21.7	1.4	0.301	27.5	false
83968	Historical All-Star 1B John Jaha ATH 1999	1B	82	0	R			0.294	0.32	0.277	8.8	31.1	3.8	0.281	17.2	false
85946	July Jewels - Baseball Reference 4 2B Ron Hunt MON 1971	2B	70	0	R			0.294	0.328	0.271	8.8	12.6	1.2	0.278	20	false
83794	Snapshot LF Bug Holliday CIN 1894	LF	87	0	R			0.294	0.296	0.293	4.1	18.3	2.9	0.285	18.1	false
82728	Hardware Heroes RF Dick Higham PRO 1878	RF	84	0	L			0.294	0.288	0.299	3.4	18.9	2.6	0.284	28.8	false
85123	FLF 6 - Future Legend 1B Charlie Condon COL 2026	1B	79	0	R			0.294	0.307	0.286	10.6	30.5	3.2	0.273	25.7	false
85358	T4 Ep. 1 - Snapshot RF Bobby Bonds TEX 1978	RF	87	0	R			0.294	0.292	0.295	8.9	30.5	4.4	0.266	14.4	false
83640	Veteran Presence 1B Jim Thome CWS 2008	1B	79	5	L			0.294	0.295	0.294	8.7	32.4	4.5	0.266	18.8	false
85225	Young &amp; Old 1 - Snapshot CF Duke Snider BRO 1949	CF	73	5	L			0.294	0.249	0.325	5.4	29.7	3.6	0.299	23.6	false
83707	Snapshot 3B Don Money PHI 1970	3B	73	5	R			0.294	0.287	0.298	6.0	20.5	2.5	0.285	23.9	false
