# CAPPROJ key=diamondheart__20260331 role=hit label=Diamond Heart type=Daily variantMode=all_cards projval=40-99 vlvl0=625 vlvl5=541 recordsTotal=1166 rows=1166
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
83516	Snapshot 2B Danny Murtaugh PIT 1948	2B	62	5	R			0.256	0.259	0.255	6.1	12.6	0.3	0.268	17.1	false
83407	Snapshot 3B Mark Christman SLA 1943	3B	52	5	R			0.256	0.257	0.256	4.3	11.0	1.5	0.247	19.1	false
85275	1st Mexican Born Player - Snapshot CF Mel Almada WS1 1937	CF	43	5	L			0.256	0.223	0.266	5.2	10.9	0.5	0.264	18.7	false
83587	Snapshot SS U L Washington KC 1982	SS	64	0	S			0.255	0.296	0.242	5.0	13.7	1.8	0.245	17.6	false
83988	T4 Ep. 2 - Hall of Fame SS Ozzie Smith STL 1989	SS	79	0	S			0.255	0.271	0.249	5.8	8.2	0.4	0.250	22.5	false
83788	Snapshot 2B Willie Randolph NYY 1978	2B	81	0	R			0.255	0.285	0.245	7.9	12.3	0.6	0.253	15.4	false
83433	Snapshot 1B Bob Oliver KC 1970	1B	57	0	R			0.255	0.27	0.249	4.0	16.9	2.8	0.232	20.4	false
83617	Snapshot RF Mike Hershberger CWS 1963	RF	63	0	R			0.255	0.253	0.256	5.4	10.9	0.6	0.257	20.7	false
83440	Snapshot CF George Hendrick CLE 1973	CF	67	0	R			0.255	0.243	0.258	3.6	16.0	3.1	0.227	19.3	false
84804	Baseball Reference 1 SS Mario Guerrero ATH 1978	SS	46	0	R			0.255	0.264	0.253	1.7	10.1	0.4	0.284	17.2	false
83942	Historical All-Star SS Jim Fregosi CAL 1966	SS	69	0	R			0.255	0.23	0.264	7.0	15.0	1.8	0.228	25.3	false
83389	Snapshot 3B Gene Freese PIT 1957	3B	55	0	R			0.255	0.266	0.251	3.4	14.8	1.5	0.259	20.9	false
83663	Veteran Presence SS Rick Burleson CAL 1986	SS	71	0	R			0.255	0.242	0.259	6.5	13.6	1.4	0.245	16.4	false
83485	Snapshot CF Frank Baumholtz CHC 1953	CF	60	0	L			0.255	0.218	0.267	4.1	12.3	0.5	0.265	24	false
84330	Rookie Sensation CF Buster Adams PHI 1943	CF	57	0	R			0.255	0.273	0.249	5.4	17.6	1.8	0.251	18.8	false
85483	60s Theme Week - Rookie Sensation 2B Chuck Schilling BOS 1961	2B	61	5	R			0.255	0.265	0.252	7.2	12.7	0.9	0.249	18.1	false
83513	Snapshot C Dave Rader SF 1973	C	72	5	L			0.255	0.28	0.247	7.5	6.5	1.4	0.216	21	false
83619	Snapshot C Elrod Hendricks BAL 1971	C	64	5	L			0.255	0.254	0.255	6.9	12.8	2.1	0.218	23.2	false
84121	All-Time Legend 3B Bernie Friberg PHI Peak	3B	60	5	R			0.255	0.264	0.253	6.8	16.3	1.5	0.247	18.3	false
84494	Negro League Star SP Ray Brown HoGr 1939	P	85	5	S			0.255	0.26	0.253	5.4	19.1	1.7	0.255	22.5	false
83534	Snapshot SS Don Zimmer LAD 1958	SS	59	0	R			0.254	0.242	0.258	3.8	17.2	2.5	0.246	16.3	false
84455	Negro League Star 1B Johnny Washington PiCr 1936	1B	70	0	L			0.254	0.248	0.257	4.1	14.6	1.8	0.247	20.3	false
83620	Snapshot 3B Al Rosen CLE 1956	3B	74	0	R			0.254	0.293	0.241	6.5	13.9	2.3	0.221	19.3	false
83766	Snapshot RF Terry Puhl HOU 1980	RF	80	0	L			0.254	0.222	0.265	6.6	13.4	1.8	0.230	20.1	false
83441	Snapshot RF Wally Post PHI 1959	RF	54	0	R			0.254	0.24	0.258	4.4	17.8	2.8	0.230	20.9	false
83575	Snapshot CF Oddibe McDowell TEX 1986	CF	64	0	L			0.254	0.232	0.262	5.8	16.6	1.9	0.242	19.7	false
83551	Veteran Presence C Al Lopez PIT 1946	C	62	0	R			0.254	0.26	0.251	6.4	16.2	1.4	0.260	9.9	false
84849	In Memoriam - Historical All-Star 2B Phil Garner PIT 1980	2B	63	0	R			0.254	0.262	0.251	4.4	12.7	0.8	0.262	21.1	false
83916	Historical All-Star CF Gus Bell CIN 1957	CF	56	0	L			0.254	0.256	0.254	3.3	13.8	1.7	0.257	17	false
83432	Snapshot 3B Paul Schaal KC 1972	3B	56	5	R			0.254	0.274	0.247	8.3	13.8	1.8	0.216	24.2	false
82832	Unsung Heroes 3B Ken Reitz STL 1979	3B	49	5	R			0.254	0.288	0.242	2.9	14.4	1.5	0.253	25.9	false
84413	Negro League Star CF Cando Lopez NYC 1935	CF	59	5	R			0.254	0.255	0.253	5.3	12.6	1.4	0.241	22.1	false
84446	Negro League Star SP Bill Byrd CEG 1935	P	73	5	S			0.254	0.253	0.254	5.7	19.0	2.0	0.243	22.6	false
84882	Celebrating 42 - Negro League Star 1B Joe Scott BBB 1948	1B	54	0	L			0.253	0.247	0.255	7.4	17.1	2.0	0.217	30.8	false
83420	Veteran Presence CF Terry Moore STL 1947	CF	54	0	R			0.253	0.239	0.258	4.2	14.2	1.8	0.252	15.1	false
83408	Veteran Presence 2B Eddie Mayo DET 1947	2B	62	0	L			0.253	0.219	0.265	4.9	12.1	1.3	0.245	20.9	false
83561	Snapshot CF Sam Chapman PHA 1939	CF	63	0	R			0.253	0.223	0.263	5.4	16.9	2.8	0.222	21.4	false
83404	Snapshot 1B Danny Cater NYY 1970	1B	57	0	R			0.253	0.269	0.247	3.2	10.0	0.9	0.260	17.1	false
85786	Limited Edition/77 2B Sandy Alomar Sr. CAL 1971	2B	65	0	S			0.253	0.266	0.248	4.2	11.0	0.6	0.263	17.7	false
85069	HOF 1 - Veteran Presence RF Sam Rice CLE 1934	RF	48	5	L			0.253	0.167	0.282	4.6	8.7	0.4	0.257	18.9	false
85161	Dock&#39;s Patients LF Ivan Murrell SD 1970	LF	44	5	R			0.253	0.257	0.252	2.6	22.5	2.6	0.266	16.3	false
83939	Historical All-Star 2B Frank Bolling ML1 1961	2B	65	5	R			0.253	0.271	0.247	6.2	12.4	2.2	0.224	15.7	false
84884	Celebrating 42 - Negro League Star SP Dan Bankhead MRS 1946	P	74	5	R			0.253	0.254	0.253	4.9	25.2	2.2	0.267	20.8	false
84450	Negro League Star RF Clyde Spearman PiCr 1937	RF	64	0	L			0.252	0.248	0.254	6.7	14.3	1.0	0.250	18.1	false
83532	Snapshot CF Irv Noren WS1 1951	CF	62	0	L			0.252	0.228	0.261	4.6	12.7	1.3	0.243	25.5	false
84367	Rookie Sensation CF Cliff Mapes NYY 1949	CF	68	0	L			0.252	0.235	0.258	7.8	17.7	1.8	0.229	21.2	false
83976	Historical All-Star 1B Harmon Killebrew MIN 1968	1B	73	0	R			0.252	0.24	0.255	9.2	23.0	4.1	0.185	11.6	false
84140	All-Time Legend SS Don Kessinger CHC Peak	SS	69	0	S			0.252	0.249	0.253	6.2	10.9	0.4	0.251	22.8	false
83392	Snapshot 1B Buddy Hassett BSN 1939	1B	50	0	L			0.252	0.244	0.254	2.3	7.0	0.4	0.275	10.1	false
85087	Earth Day - Unsung Heroes SS Pumpsie Green BOS 1961	SS	56	0	S			0.252	0.301	0.236	8.0	16.0	0.9	0.246	20.1	false
83402	Snapshot 3B Al Gallagher SF 1971	3B	53	0	R			0.252	0.274	0.245	4.6	14.8	1.3	0.258	18.6	false
83726	Snapshot 2B Tim Flannery SD 1985	2B	63	0	L			0.252	0.194	0.272	7.7	11.2	0.3	0.253	16.5	false
83770	Snapshot CF Boots Day MON 1971	CF	75	0	L			0.252	0.24	0.256	4.3	11.2	0.7	0.266	14	false
83520	Snapshot 2B Tony Cuccinello BRO 1932	2B	64	0	R			0.252	0.267	0.246	4.7	14.3	2.3	0.229	19.7	false
82874	Unsung Heroes 2B Ken Boswell NYM 1969	2B	57	0	L			0.252	0.223	0.262	5.4	14.3	0.7	0.260	20.4	false
83930	Historical All-Star CF Max West BSN 1940	CF	61	5	L			0.252	0.208	0.267	7.0	14.5	1.4	0.235	21.8	false
83436	Snapshot C Mike Tresh CWS 1940	C	50	5	R			0.252	0.242	0.255	6.2	12.8	0.4	0.266	14.2	false
84144	All-Time Legend CF Eddie Milner CIN Peak	CF	74	5	L			0.252	0.23	0.259	7.0	12.2	1.4	0.227	22.4	false
83943	Historical All-Star 2B Frank White KC 1978	2B	66	0	R			0.251	0.25	0.252	3.9	15.4	1.6	0.250	21.6	false
83690	Snapshot 3B Billy Werber PHA 1938	3B	70	0	R			0.251	0.243	0.253	8.4	14.1	2.4	0.202	20.4	false
85511	Clubhouse - 60s Week - Super Utility C Haywood Sullivan KC1 1961	C	60	0	R			0.251	0.27	0.244	7.3	16.4	1.2	0.243	19.8	false
84840	Celebrating 42 - Snapshot 3B Jackie Robinson BRO 1955	3B	68	0	R			0.251	0.261	0.248	8.5	10.0	2.1	0.208	11.6	false
84481	Negro League Star CF Pedro Pages NYC 1947	CF	74	0	S			0.251	0.25	0.251	6.5	14.3	1.0	0.243	23.6	false
83606	Snapshot 2B Jorge Orta CWS 1979	2B	69	0	L			0.251	0.18	0.275	6.7	13.7	1.7	0.226	21.4	false
83508	Snapshot CF Rick Miller CAL 1979	CF	59	0	L			0.251	0.221	0.261	6.5	16.4	0.4	0.272	15.2	false
83951	Historical All-Star SS Eddie Miller BSN 1940	SS	72	0	R			0.251	0.235	0.256	4.5	14.0	2.4	0.225	21.7	false
83486	Snapshot RF Sam Mele WS1 1950	RF	61	0	R			0.251	0.285	0.239	5.1	14.4	2.2	0.226	22	false
83488	Snapshot 2B Johnny Lucadello SLA 1941	2B	62	0	S			0.251	0.257	0.249	6.6	13.0	0.7	0.244	23.8	false
84471	Negro League Star C Johnny Hayes NYBY 1940	C	69	0	L			0.251	0.247	0.252	7.8	15.6	1.5	0.238	14.4	false
82909	Unsung Heroes 2B Pep Young PIT 1938	2B	63	5	R			0.251	0.249	0.252	4.3	15.4	1.1	0.257	23.5	false
85764	SwitchKnucklers - Hall of Fame SP Early Wynn CWS 1959	P	72	5	S			0.251	0.221	0.261	5.5	20.0	1.3	0.260	23.3	false
84317	Rookie Sensation C Sammy Taylor CHC 1958	C	50	5	L			0.251	0.266	0.246	5.1	15.6	1.4	0.249	19.8	false
83358	Snapshot 1B Jim Spencer CAL 1970	1B	49	5	L			0.251	0.232	0.257	3.1	12.7	1.8	0.245	19.8	false
85500	60s Theme Week - Snapshot SP Curt Simmons STL 1961	P	74	5	L			0.251	0.246	0.253	6.3	25.3	0.2	0.310	17	false
84403	Negro League Star 2B Frank Russell BEG 1943	2B	52	5	R			0.251	0.255	0.25	5.2	12.7	0.4	0.260	23	false
83391	Snapshot CF Ernie Orsatti STL 1933	CF	52	5	L			0.251	0.231	0.258	5.0	14.0	0.3	0.270	21.1	false
85321	Baseball Reference 2 SS Roger Metzger HOU 1973	SS	43	5	S			0.251	0.228	0.258	4.7	14.1	0.2	0.271	21.1	false
83643	Snapshot 3B Wayne Gross BAL 1985	3B	63	5	L			0.251	0.255	0.25	9.0	17.9	2.4	0.209	19.7	false
82723	Hardware Heroes SS Maury Wills LAD 1965	SS	78	0	S			0.250	0.256	0.248	3.4	11.0	0.2	0.277	16.1	false
85482	Clubhouse - 60s Week - Hall of Fame C Joe Torre ML1 1961	C	57	0	R			0.250	0.201	0.267	3.4	18.1	1.7	0.258	22.5	false
83518	Snapshot RF Carl Reynolds CWS 1931	RF	59	0	R			0.250	0.251	0.25	3.7	12.5	2.2	0.229	21.9	false
83953	Historical All-Star 2B Buddy Myer WS1 1937	2B	66	0	L			0.250	0.26	0.246	8.8	15.1	0.3	0.252	17.1	false
82895	Unsung Heroes C Duffy Dyer NYM 1972	C	69	0	R			0.250	0.264	0.245	4.5	20.3	2.0	0.247	26	false
85685	June Gems - Baseball Reference 3 LF Vince Coleman STL 1985	LF	55	0	S			0.250	0.243	0.252	4.9	17.3	0.2	0.285	17.3	false
83483	Snapshot 3B Ken Boyer STL 1965	3B	61	0	R			0.250	0.254	0.249	6.1	14.4	2.0	0.230	15.6	false
83593	Snapshot 2B Don Blasingame STL 1959	2B	71	0	L			0.250	0.247	0.251	5.6	10.8	0.4	0.257	16.9	false
84112	All-Time Legend 3B Bobby Adams CIN Peak	3B	56	0	R			0.250	0.239	0.254	5.3	15.0	1.1	0.253	20.4	false
86083	Obscure All-Stars - Baseball Reference 5 C Biff Pocoroba ATL 1978	C	44	5	S			0.250	0.221	0.26	7.0	7.0	1.6	0.217	15.1	true
84303	Rookie Sensation SS Marty Marion STL 1940	SS	48	5	R			0.250	0.25	0.25	2.6	13.7	1.0	0.269	17.1	false
83914	Historical All-Star SS Larry Bowa PHI 1978	SS	57	5	S			0.250	0.24	0.253	2.7	9.3	0.6	0.263	18.8	false
84414	Negro League Star C Pepper Bassett PiCr 1938	C	57	5	S			0.250	0.251	0.249	3.1	13.6	2.4	0.229	23.1	false
82860	Unsung Heroes 2B Tony Piet PIT 1932	2B	54	0	R			0.249	0.217	0.26	5.4	16.1	1.7	0.243	17.5	false
83464	Snapshot 1B Tony Horton CLE 1970	1B	58	0	R			0.249	0.269	0.243	4.0	14.5	2.7	0.220	21.7	false
83454	Heart Attack - Snapshot SS Ron Hansen CWS 1967	SS	58	0	R			0.249	0.258	0.246	8.3	11.4	1.4	0.219	18.2	false
84532	Negro League Star CF Jelly Gardner CAG 1930	CF	77	0	L			0.249	0.245	0.25	8.8	15.5	0.5	0.250	15.7	false
82888	Unsung Heroes SS Tim Foli PIT 1979	SS	62	0	R			0.249	0.228	0.256	2.3	7.1	0.4	0.263	18	false
83531	Snapshot 3B Clete Boyer NYY 1965	3B	66	0	R			0.249	0.28	0.238	4.0	15.0	2.6	0.220	23.8	false
85495	60s Theme Week - Veteran Presence LF Yogi Berra NYY 1961	LF	68	0	L			0.249	0.242	0.251	5.0	9.4	2.3	0.220	10.8	false
83579	Snapshot CF Bill Wilson PHA 1954	CF	60	5	R			0.249	0.245	0.25	7.5	16.7	3.2	0.193	18.9	false
83343	Snapshot LF Lou Piniella KC 1971	LF	46	5	R			0.249	0.259	0.246	3.0	11.5	0.9	0.257	21.5	false
84424	Negro League Star 2B Javier Perez PBG 1933	2B	61	5	R			0.249	0.25	0.248	6.4	14.8	0.7	0.251	22.2	false
85892	Heart Attack - Negro League Star SP Roy Partlow HoGr 1939	P	78	5	L			0.249	0.218	0.26	2.5	14.9	0.9	0.270	21.1	false
82827	Unsung Heroes LF Hal Lee BSN 1935	LF	43	5	R			0.249	0.257	0.246	3.2	11.4	0.5	0.266	18.8	false
83581	Snapshot 3B Willie Jones PHI 1952	3B	63	5	R			0.249	0.248	0.25	6.2	11.4	3.0	0.201	13.6	false
83515	Snapshot SS Pete Runnels WS1 1954	SS	60	0	L			0.248	0.238	0.252	7.2	15.8	0.5	0.253	20.4	false
82847	Unsung Heroes 2B Johnny O&#39;Brien PIT 1955	2B	52	0	R			0.248	0.235	0.252	3.7	12.2	0.5	0.265	20	false
83614	Snapshot 3B Carney Lansford ATH 1986	3B	67	0	R			0.248	0.245	0.249	4.2	11.3	2.3	0.226	12.3	false
83403	Snapshot 2B Tito Fuentes SF 1972	2B	60	0	S			0.248	0.27	0.241	4.3	12.5	1.2	0.239	26.9	false
84369	Rookie Sensation C Bill Freehan DET 1963	C	74	0	R			0.248	0.258	0.245	7.0	16.7	2.2	0.219	19.8	false
83365	Snapshot 3B Jim Davenport SF 1965	3B	49	0	R			0.248	0.263	0.243	4.8	15.7	1.4	0.244	23.8	false
83729	Snapshot SS Al Dark NY1 1950	SS	75	0	R			0.248	0.244	0.249	3.4	14.9	2.1	0.233	24.2	false
83509	Snapshot LF Dusty Baker LAD 1978	LF	56	0	R			0.248	0.256	0.245	5.3	15.1	2.2	0.227	18.3	false
83443	Snapshot RF Don Padgett STL 1938	RF	52	5	L			0.248	0.224	0.256	2.9	12.4	2.1	0.224	29.3	false
84099	All-Time Legend SS Enzo Hernandez SD Peak	SS	50	5	R			0.248	0.236	0.252	5.9	7.8	0.3	0.248	15.9	false
83437	Snapshot RF Wes Schulmerich BSN 1932	RF	51	0	R			0.247	0.222	0.255	4.7	17.6	2.7	0.220	22	false
85828	Heart Attack - Negro League Star SP Patricio Scantlebury NYC 1946	P	56	0	L			0.247	0.231	0.252	2.7	12.7	0.2	0.276	20.2	false
83630	Snapshot C Bill Salkeld BSN 1949	C	61	0	L			0.247	0.156	0.278	9.3	23.1	1.8	0.239	10.3	false
82848	Unsung Heroes RF Wally Roettger STL 1931	RF	50	0	R			0.247	0.23	0.252	3.4	14.0	0.6	0.267	20.4	false
83688	Snapshot CF Jim Piersall BOS 1957	CF	75	0	R			0.247	0.242	0.249	5.9	13.1	2.4	0.211	20.3	false
83684	Snapshot C Ken O&#39;Dea STL 1944	C	71	0	L			0.247	0.215	0.258	7.6	16.5	2.2	0.213	20.7	false
83388	Snapshot LF Alex Johnson TEX 1974	LF	50	0	R			0.247	0.228	0.253	3.5	14.7	1.2	0.262	14.1	false
83596	Snapshot LF Goose Goslin DET 1935	LF	64	0	L			0.247	0.255	0.244	5.6	12.5	1.6	0.228	21.3	false
83491	Snapshot CF Phil Cavarretta CHC 1937	CF	60	0	L			0.247	0.236	0.251	5.0	15.9	1.5	0.241	22.3	false
83429	Snapshot LF Glenn Braggs ML4 1989	LF	53	0	R			0.247	0.243	0.249	5.0	17.7	2.6	0.232	12.5	false
82702	Hardware Heroes SS Luis Aparicio CWS 1957	SS	52	0	R			0.247	0.251	0.245	5.1	12.7	0.4	0.263	17.4	false
85777	Family Connections - Historical All-Star C Steve Swisher CHC 1976	C	45	5	R			0.247	0.212	0.259	3.7	21.5	1.8	0.263	18.8	false
83380	Snapshot LF Del Ennis PHI 1956	LF	51	5	R			0.247	0.27	0.239	2.9	12.4	2.9	0.215	20.4	false
84398	Negro League Star LF John Bissant CAG 1944	LF	48	5	R			0.247	0.247	0.246	4.6	13.0	0.7	0.251	22.8	false
84311	Rookie Sensation 3B Rick Schu PHI 1985	3B	51	0	R			0.246	0.278	0.235	5.1	17.0	1.5	0.246	20.4	false
85835	T4 Ep. 3 - Historical All-Star SS Cal Ripken Jr. BAL 1987	SS	58	0	R			0.246	0.225	0.253	7.4	13.3	2.3	0.207	16.7	false
84322	Rookie Sensation 1B Tommy McCraw CWS 1963	1B	54	0	L			0.246	0.251	0.244	5.2	16.0	1.5	0.242	20.9	false
83421	Snapshot SS Frankie Gustine PIT 1943	SS	57	0	R			0.246	0.265	0.24	4.2	14.4	0.4	0.268	19.6	false
84440	Negro League Star 2B Matt Carlisle HoGr 1943	2B	64	0	R			0.246	0.25	0.245	5.5	13.9	1.0	0.250	15.7	false
83390	Snapshot CF Lloyd Waner PIT 1935	CF	50	5	L			0.246	0.224	0.253	2.7	6.0	0.3	0.254	19.3	false
85326	Baseball Reference 2 1B Eddie Robinson NYY 1955	1B	67	5	L			0.246	0.253	0.244	10.9	15.5	3.5	0.168	6.800000000000001	false
83578	Snapshot 1B John Mayberry TOR 1978	1B	68	0	L			0.245	0.205	0.258	6.3	16.0	2.3	0.224	11.8	false
83607	Veteran Presence 1B Eddie Mathews HOU 1967	1B	65	0	L			0.245	0.264	0.239	7.7	18.5	2.3	0.218	16.7	false
84352	Rookie Sensation CF Vince DiMaggio BSN 1937	CF	46	0	R			0.245	0.23	0.25	4.2	20.9	2.5	0.241	16.3	false
84125	All-Time Legend CF Vic Davalillo CLE Peak	CF	65	0	L			0.245	0.23	0.25	3.2	12.8	0.8	0.261	18.2	false
85330	T4 Ep. 1 - In Memoriam 3B Bobby Cox NYY 1968	3B	48	0	R			0.245	0.273	0.236	5.9	18.4	1.5	0.249	14.9	false
85849	Heart Attack - Unsung Heroes C Billy Bryan KC1 1965	C	48	0	L			0.245	0.21	0.256	4.3	25.2	1.8	0.269	20.5	false
84111	Unsung Heroes 2B Jack Brohamer CWS 1976	2B	75	0	L			0.245	0.228	0.25	6.2	11.1	1.4	0.228	14.1	false
82846	Unsung Heroes SS Darrel Chaney ATL 1976	SS	40	5	S			0.245	0.245	0.246	5.9	16.2	0.3	0.262	21.9	false
82854	Unsung Heroes CF Johnny Rucker NY1 1945	CF	52	0	L			0.244	0.227	0.249	2.8	15.1	1.9	0.239	23.1	false
83399	Snapshot LF Wayne Nordhagen CWS 1980	LF	53	0	R			0.244	0.272	0.235	1.7	14.2	2.7	0.223	22.8	false
82871	Unsung Heroes 3B Bob Kennedy CWS 1955	3B	61	0	R			0.244	0.256	0.24	4.7	13.8	2.3	0.220	19.2	false
85678	In Memoriam - Veteran Presence 1B Bob Horner STL 1988	1B	44	0	R			0.244	0.298	0.226	8.3	12.0	1.2	0.223	13.3	false
83582	Snapshot C Lou Berberet WS1 1956	C	65	0	L			0.244	0.223	0.252	7.8	17.7	1.3	0.236	16.8	false
83487	Snapshot SS Johnny Berardino SLA 1941	SS	60	0	R			0.244	0.206	0.256	4.6	12.4	1.5	0.228	23.3	false
82831	Unsung Heroes CF Marvell Wynne PIT 1984	CF	45	5	L			0.244	0.234	0.247	4.8	13.0	0.4	0.257	20.6	false
84143	Happy Easter SS Rabbit Warstler BSN Peak	SS	72	5	R			0.244	0.251	0.241	7.5	17.7	0.6	0.255	16.9	false
84312	Rookie Sensation C Buck Rodgers LAA 1962	C	42	5	S			0.244	0.214	0.254	4.4	12.9	0.9	0.239	27.9	false
82879	Unsung Heroes C Tom Padden PIT 1935	C	57	5	R			0.244	0.263	0.237	8.4	14.0	0.7	0.240	13.2	false
83687	Snapshot RF Jim King WS2 1962	RF	68	5	L			0.244	0.22	0.252	8.0	12.3	2.1	0.196	22.4	false
82833	Unsung Heroes 3B Jeff Hamilton LAD 1989	3B	45	5	R			0.244	0.212	0.255	2.7	13.1	2.5	0.217	27.3	false
84406	Negro League Star 2B Rainey Bibbs CiTi 1937	2B	53	5	S			0.244	0.241	0.245	4.2	12.4	0.9	0.249	18.7	false
83642	Snapshot LF Gary Roenicke BAL 1980	LF	59	0	R			0.243	0.258	0.238	7.9	16.8	2.6	0.196	19.5	false
84360	Rookie Sensation CF Albie Pearson WS1 1958	CF	65	0	L			0.243	0.204	0.256	6.6	9.7	0.5	0.235	19.9	false
83650	Snapshot SS Billy Myers CIN 1937	SS	67	0	R			0.243	0.266	0.235	6.6	17.7	2.3	0.216	17.7	false
83516	Snapshot 2B Danny Murtaugh PIT 1948	2B	62	0	R			0.243	0.246	0.241	5.4	13.9	0.3	0.261	15.8	false
85498	Clubhouse - 60s Week - Snapshot SP Jim Maloney CIN 1961	P	41	0	L			0.243	0.216	0.252	3.7	18.1	1.4	0.273	5.899999999999999	false
83461	Snapshot LF Greg Luzinski CWS 1984	LF	56	0	R			0.243	0.22	0.251	7.5	17.0	2.5	0.207	14.8	false
85166	Dock&#39;s Patients SS Steve Huntz SD 1970	SS	63	0	S			0.243	0.275	0.232	9.5	20.7	2.0	0.221	10.4	false
83453	Snapshot CF Jim Hickman NYM 1965	CF	56	0	R			0.243	0.273	0.233	4.5	16.9	2.8	0.210	24.6	false
83589	Snapshot LF Bernie Carbo CIN 1971	LF	56	0	L			0.243	0.233	0.246	8.5	16.7	1.3	0.207	36.6	false
85152	Young &amp; Old 1 - Unsung Heroes 2B Jerry Adair BOS 1967	2B	45	0	R			0.243	0.249	0.242	2.5	13.4	0.4	0.273	17.6	false
85822	FLF 13 &amp; Co. - Veteran Presence C Buck Martinez TOR 1983	C	63	5	R			0.243	0.301	0.223	8.6	18.9	2.5	0.204	13.3	false
83908	Historical All-Star SS Shawon Dunston CHC 1988	SS	44	5	R			0.243	0.238	0.244	1.7	15.3	1.9	0.246	21	false
83929	Historical All-Star 2B Johnny Temple CLE 1961	2B	57	0	R			0.242	0.245	0.241	6.2	10.6	0.5	0.242	16.7	false
85452	PTMS 1 LF Bill Robinson PIT 1979	LF	47	0	R			0.242	0.296	0.224	2.6	22.5	3.3	0.231	18.2	false
83933	Historical All-Star C Del Crandall ML1 1954	C	72	0	R			0.242	0.286	0.227	3.7	16.7	2.9	0.217	14.9	false
84342	Rookie Sensation CF Bobby Brown NYY 1980	CF	58	0	S			0.242	0.243	0.242	3.9	17.2	2.2	0.236	16.6	false
83529	Snapshot 2B Alan Wiggins SD 1984	2B	59	5	S			0.242	0.276	0.23	7.6	11.4	0.7	0.230	17.3	false
83911	Historical All-Star 2B Cookie Rojas KC 1974	2B	48	5	R			0.242	0.23	0.246	3.8	11.1	1.4	0.238	14.9	false
84417	Negro League Star 2B Jack Marshall CAG 1934	2B	58	5	R			0.242	0.248	0.241	6.8	14.3	0.9	0.238	18.3	false
83435	Snapshot 1B Tony Lupien BOS 1943	1B	52	5	L			0.242	0.227	0.247	5.3	9.2	1.3	0.223	19.6	false
82912	Unsung Heroes SS Ed Brinkman WS2 1969	SS	76	5	R			0.242	0.231	0.246	5.6	9.1	0.4	0.245	16.6	false
83550	Snapshot 1B Vic Wertz CLE 1955	1B	60	0	L			0.241	0.209	0.252	5.7	17.4	2.4	0.214	20.8	false
83511	Snapshot 2B Rennie Stennett PIT 1972	2B	60	0	R			0.241	0.277	0.229	1.9	14.4	1.0	0.265	16.8	false
83913	Historical All-Star 2B Steve Sax LAD 1983	2B	53	0	R			0.241	0.221	0.248	5.4	14.5	0.8	0.253	12.6	false
83513	Snapshot C Dave Rader SF 1973	C	72	0	L			0.241	0.263	0.234	7.1	7.3	1.2	0.209	19	false
83506	Snapshot 3B Mike Pagliarulo NYY 1985	3B	56	0	L			0.241	0.227	0.246	6.6	18.1	2.5	0.207	22.1	false
83484	Veteran Presence 1B Dale Long WS2 1962	1B	61	0	L			0.241	0.224	0.246	6.8	13.2	1.7	0.214	19	false
84113	All-Time Legend SS Bill Knickerbocker CLE Peak	SS	57	0	R			0.241	0.239	0.242	4.3	13.1	1.3	0.235	21.6	false
83482	Snapshot CF Jose Cardenal CLE 1969	CF	60	0	R			0.241	0.22	0.248	4.6	12.8	1.7	0.224	21	false
83547	Snapshot LF Gates Brown DET 1965	LF	58	0	L			0.241	0.257	0.236	4.5	15.9	2.2	0.214	29.3	false
83592	Snapshot SS Phil Rizzuto NYY 1948	SS	66	5	R			0.241	0.254	0.236	6.5	10.9	1.8	0.212	14.6	false
84100	All-Time Legend 2B Denny Doyle PHI Peak	2B	51	5	L			0.241	0.212	0.251	5.1	10.8	0.7	0.239	20.5	false
84304	Rookie Sensation LF Eddie Carnett CWS 1944	LF	47	5	L			0.241	0.23	0.245	4.6	13.5	0.5	0.255	19.2	false
85069	HOF 1 - Veteran Presence RF Sam Rice CLE 1934	RF	48	0	L			0.240	0.157	0.268	4.1	9.6	0.4	0.250	17	false
83510	Snapshot 3B Tommy Davis LAD 1961	3B	67	0	R			0.240	0.308	0.217	3.2	14.0	2.0	0.238	12.1	false
83379	Snapshot 1B Steve Balboni KC 1985	1B	43	0	R			0.240	0.237	0.241	4.1	34.7	3.7	0.248	17.5	false
85275	1st Mexican Born Player - Snapshot CF Mel Almada WS1 1937	CF	43	0	L			0.240	0.211	0.25	4.5	11.8	0.4	0.255	16.7	false
83434	Snapshot LF Bobby Thomson ML1 1956	LF	49	5	R			0.240	0.251	0.236	5.3	15.7	3.0	0.202	16.1	false
85801	Family Connections - Unsung Heroes CF Jose Tartabull ATH 1969	CF	46	5	L			0.240	0.18	0.26	2.7	6.7	0.2	0.249	19.8	false
83918	Historical All-Star 1B Eddie Robinson PHA 1953	1B	56	5	L			0.240	0.246	0.238	6.4	12.9	2.3	0.196	24.5	false
82863	Unsung Heroes 2B Ted Kubiak ML4 1971	2B	53	5	S			0.240	0.234	0.242	7.8	13.5	1.2	0.215	21.9	false
