# CAPPROJ key=diamondquick__20260313 role=hit label=Diamond Quick type=Quick variantMode=all_cards projval=40-99 vlvl0=2046 vlvl5=1253 recordsTotal=3299 rows=3299
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
84558	Negro League Star 2B Tubby Scales NEL 1934	2B	92	5	R			0.301	0.311	0.295	7.3	21.0	2.1	0.293	28.8	false
85496	60s Theme Week - Historical All-Star RF Albie Pearson LAA 1961	RF	85	5	L			0.301	0.275	0.318	11.4	16.7	1.1	0.290	18.5	false
86258	T4 Ep. 4 - Historical All-Star 2B Paul Molitor ML4 1980	2B	82	5	R			0.301	0.317	0.289	6.9	19.4	2.0	0.296	25	true
85664	June Gems - Snapshot CF Andrew McCutchen PIT 2017	CF	83	5	R			0.301	0.333	0.279	8.5	21.4	2.7	0.284	21.2	false
84213	World Baseball Classic 2B Edouard Julien MIN 2023	2B	90	5	L			0.301	0.263	0.326	9.4	25.8	2.7	0.288	25.6	false
82745	Hardware Heroes 3B Harlond Clift SLA 1938	3B	92	5	R			0.301	0.314	0.292	9.5	28.7	3.7	0.278	22	false
86266	T4 Ep. 4 - Historical All-Star LF Dante Bichette COL 1995	LF	78	5	R			0.301	0.309	0.295	2.7	27.2	3.9	0.304	25	true
84366	Clubhouse - Y&amp;O 1 - Rookie Sensation C Gene Tenace ATH 1970	C	98	0	R			0.300	0.308	0.295	8.6	30.3	3.6	0.295	18.5	false
83831	Snapshot C Aaron Robinson NYY 1946	C	98	0	L			0.300	0.315	0.29	8.5	27.4	3.5	0.285	21.6	false
86155	Limited Edition/62 RF Mike Hegan SE1 1969	RF	91	0	L			0.300	0.273	0.319	10.3	26.3	2.4	0.311	11.1	true
84878	Celebrating 42 - Negro League Star 2B Larry Doby NeEa 1946	2B	98	0	L			0.300	0.294	0.305	6.6	28.1	2.8	0.306	29.8	false
86269	Clubhouse - Historical All-Star CF Brady Anderson BAL 1996	CF	94	0	L			0.300	0.271	0.319	8.0	24.1	4.0	0.260	22.7	true
85814	The Witts SP/SS Bobby Witt Sr./Jr. KC 2023	SS	83	5	R			0.300	0.314	0.29	4.0	17.3	2.9	0.286	22.2	false
83808	Snapshot CF Edd Roush CIN 1921	CF	83	5	L			0.300	0.285	0.31	5.6	11.6	1.9	0.279	25.3	false
84746	FLF 13 &amp; Co. - Future Legend SS George Lombard Jr. NYY 2026	SS	86	5	R			0.300	0.309	0.294	9.5	29.5	2.9	0.290	30.7	false
83823	Snapshot CF Paul Hines WS8 1887	CF	95	5	R			0.300	0.302	0.298	7.5	18.7	2.8	0.266	28.4	false
82742	Hardware Heroes 1B Harry Davis PHA 1904	1B	95	5	R			0.300	0.32	0.286	4.0	26.7	3.7	0.293	29	false
84639	FLF 4 - Future Legend RF Dylan Beavers BAL 2026	RF	87	5	L			0.300	0.29	0.308	8.2	19.9	2.6	0.277	25	false
84662	Opening Day Heroes - Snapshot LF Brant Alyea MIN 1970	LF	89	5	R			0.300	0.301	0.3	7.4	24.8	3.3	0.283	24.6	false
84755	FLF 3 - Future Legend CF Kevin Alcantara CHC 2026	CF	76	5	R			0.300	0.312	0.291	7.6	28.3	3.4	0.294	22.4	false
86187	Limited Edition/56 1B Gus Suhr PIT 1936	1B	80	0	L			0.299	0.276	0.314	8.2	18.3	1.9	0.289	21.2	true
86072	4th of July On-Stream - Historical All-Star RF Austin Meadows TB 2019	RF	83	0	L			0.299	0.274	0.316	6.3	24.4	3.0	0.297	22.2	false
85667	In Memoriam - Snapshot 3B Bob Horner ATL 1983	3B	84	0	R			0.299	0.303	0.295	6.5	28.7	3.8	0.288	24.2	false
83821	Snapshot SS Charlie Hollocher CHC 1922	SS	96	0	L			0.299	0.281	0.312	5.6	11.9	0.7	0.304	24.3	false
84796	Baseball Reference 1 LF Bob Fothergill DET 1927	LF	86	0	R			0.299	0.312	0.291	4.5	19.9	2.0	0.308	26.2	false
84632	FLF 1 - Future Legend 1B Bryce Eldridge SF 2026	1B	97	0	L			0.299	0.283	0.309	7.9	26.6	3.2	0.287	24.1	false
82731	Hall of Fame 1B Jeff Bagwell HOU 2000	1B	99	0	R			0.299	0.314	0.289	8.4	24.7	3.1	0.287	18.8	false
83818	Snapshot RF Jimmy Wynn HOU 1972	RF	91	5	R			0.299	0.313	0.29	9.6	23.5	2.9	0.271	25.9	false
83782	Snapshot LF Smoky Joe Wood CLE 1918	LF	87	5	R			0.299	0.306	0.293	5.9	21.8	3.1	0.282	26.2	false
85029	FLF 10 - Future Legend 2B Tommy Troy AZ 2026	2B	83	5	R			0.299	0.312	0.291	9.4	25.7	2.1	0.299	27.5	false
83838	Blue Jays 50th Anniversary 1B John Olerud TOR 1992	1B	68	5	L			0.299	0.289	0.306	8.6	20.4	2.3	0.283	23.1	false
82738	HOF 1 - Hardware Heroes LF Minnie Minoso CWS 1957	LF	90	5	R			0.299	0.278	0.313	8.7	19.8	1.3	0.296	28.9	false
83843	Snapshot C Mike Grady STL 1904	C	87	5	R			0.299	0.312	0.29	7.2	28.3	3.3	0.295	25.3	false
85529	Memorial Day OnStream Builds - Snapshot 2B Brian Dozier MIN 2016	2B	88	5	R			0.299	0.308	0.294	6.8	22.3	3.9	0.258	26.2	false
85123	FLF 6 - Future Legend 1B Charlie Condon COL 2026	1B	79	5	R			0.299	0.309	0.292	11.5	29.8	3.0	0.277	27.2	false
84728	FLF 12 - Future Legend SS Eli Willits WSH 2026	SS	94	0	S			0.298	0.296	0.3	9.4	23.0	1.6	0.302	25.3	false
85477	PTCS 3 - Baseball Reference 2 RF Earl Webb BOS 1931	RF	72	0	L			0.298	0.295	0.301	7.1	26.3	2.1	0.304	35.7	false
85491	60s Theme Week - Historical All-Star 1B Roy Sievers CWS 1961	1B	94	0	R			0.298	0.305	0.292	8.1	25.0	3.6	0.269	24.3	false
83713	Snapshot 3B Aramis Ramirez MIL 2012	3B	98	0	R			0.298	0.313	0.289	3.8	19.3	2.8	0.284	31.4	false
85908	Limited Edition/53 CF Lee Mazzilli NYM 1979	CF	81	0	S			0.298	0.304	0.294	8.7	23.5	1.9	0.301	23.9	false
84173	Veteran Presence C Brian Harper MIN 1991	C	83	0	R			0.298	0.301	0.296	1.4	9.8	1.9	0.291	24.8	false
84725	FLF 3 - Future Legend CF Max Clark DET 2026	CF	98	0	L			0.298	0.285	0.307	8.0	22.0	1.9	0.299	25.8	false
84564	Negro League Star SS Ted Strong KCM 1946	SS	92	5	S			0.298	0.298	0.298	8.3	24.0	2.7	0.292	19.6	false
83998	Historical All-Star 1B Willie Stargell PIT 1972	1B	89	5	L			0.298	0.279	0.31	6.6	28.8	3.7	0.286	27.9	false
85696	June Gems - Baseball Reference 3 SS Corey Seager LAD 2017	SS	93	5	L			0.298	0.294	0.3	7.6	25.9	2.4	0.308	22.7	false
85943	July Jewels - Baseball Reference 4 RF Ed Morgan CLE 1929	RF	66	5	R			0.298	0.307	0.292	8.7	22.6	1.0	0.311	30.6	false
83990	Historical All-Star LF Hal McRae KC 1976	LF	88	5	R			0.298	0.294	0.301	6.9	18.4	2.0	0.288	25.2	false
85282	May Names 1 - Historical All-Star LF Carlos May CHW 1972	LF	86	5	L			0.298	0.282	0.308	8.8	20.9	1.5	0.304	22.6	false
86256	T4 Ep. 4 - Historical All-Star 1B John Kruk PHI 1992	1B	79	5	L			0.298	0.267	0.318	9.9	25.6	1.4	0.315	24.5	true
84561	Negro League Star 3B Newt Joseph KCM 1924	3B	94	5	R			0.298	0.3	0.297	7.1	20.8	2.4	0.286	27.4	false
84798	3-Home Run Robbery Game RF Jo Adell LAA 2026	RF	92	5	R			0.298	0.309	0.291	7.5	25.7	3.6	0.282	17.3	false
86263	All-Star Week - Historical All-Star SS Miguel Tejada ATH 2002	SS	77	0	R			0.297	0.288	0.302	4.3	19.3	3.5	0.278	18.2	true
86259	All-Star Week Mission Reward 3B Evan Longoria TB 2009	3B	94	0	R			0.297	0.3	0.295	7.7	27.3	3.1	0.283	29.6	true
85191	Young &amp; Old 1 - Snapshot RF Tony Conigliaro BOS 1965	RF	95	0	R			0.297	0.29	0.302	5.8	26.4	3.7	0.287	23.1	false
86260	All-Star Week - Hall of Fame 3B Wade Boggs BOS 1989	3B	74	0	L			0.297	0.265	0.319	8.6	14.9	0.2	0.307	24.1	true
85352	T4 Ep. 1 - Super Utility 2B Ben Zobrist ATH 2015	2B	84	5	S			0.297	0.302	0.293	9.7	14.3	1.3	0.267	29.5	false
82750	Hardware Heroes 3B Ezra Sutton BSN 1884	3B	91	5	R			0.297	0.307	0.289	5.9	16.2	0.9	0.311	25.2	false
85953	July Jewels - Baseball Reference 4 3B Tony Phillips CAL 1995	3B	75	5	S			0.297	0.314	0.286	10.9	28.2	3.0	0.283	18.8	false
82721	Hardware Heroes 2B Dustin Pedroia BOS 2009	2B	93	5	R			0.297	0.281	0.308	6.9	11.9	1.3	0.274	31	false
83771	Snapshot 2B Joe Morgan HOU 1965	2B	97	5	L			0.297	0.286	0.304	8.7	19.4	1.9	0.286	22.8	false
83981	Historical All-Star C Ernie Lombardi CIN 1936	C	91	5	R			0.297	0.296	0.297	3.6	16.9	3.0	0.284	19.2	false
83769	Snapshot 1B Mike Easler BOS 1984	1B	87	5	L			0.297	0.271	0.314	5.6	31.4	3.6	0.312	22.3	false
84168	All-Time Legend 2B Bill Doran HOU Peak	2B	93	5	S			0.297	0.3	0.294	8.1	20.9	1.8	0.294	24.7	false
83812	Snapshot LF Beals Becker PHI 1914	LF	93	5	L			0.297	0.276	0.311	5.0	21.8	2.6	0.300	23.6	false
84203	Unsung Heroes 1B Joe Adcock ML1 1956	1B	95	5	R			0.297	0.333	0.273	5.8	28.5	3.7	0.292	24.1	false
86075	Limited Edition/78 2B Junior Spivey ARI 2002	2B	78	0	R			0.296	0.316	0.283	7.7	23.6	2.1	0.300	25.4	true
86274	All-Star Week - Historical All-Star RF Ruben Sierra TEX 1989	RF	78	0	S			0.296	0.321	0.279	3.2	24.3	3.3	0.291	29.7	true
83847	Snapshot 2B Nap Lajoie CLE 1907	2B	99	0	R			0.296	0.297	0.295	5.7	15.2	1.1	0.295	29.6	false
84193	Live Collection Reward - All-Time Legend RF George Harper PHI Peak	RF	97	0	L			0.296	0.266	0.316	7.7	21.4	3.0	0.272	21.3	false
85774	Family Connections - Historical All-Star CF Ken Griffey Jr. SEA 1991	CF	84	0	L			0.296	0.28	0.306	7.4	25.4	2.5	0.304	21.2	false
85677	Limited Edition/64 DH Oscar Gamble TEX 1979	DH	95	0	L			0.296	0.266	0.316	8.7	25.3	3.6	0.280	9.9	false
82751	Hardware Heroes 2B Eddie Collins CWS 1920	2B	98	0	L			0.296	0.267	0.315	6.9	13.1	0.7	0.298	23.4	false
86157	Clubhouse - Baseball Reference 5 1B Jesus Aguilar MIL 2018	1B	85	0	R			0.296	0.307	0.289	7.5	29.4	3.8	0.293	16	true
84842	Celebrating 42 - Snapshot 2B Jackie Robinson BRO 1948	2B	79	5	R			0.296	0.293	0.299	6.2	18.6	2.1	0.285	29.3	false
83793	Veteran Presence LF Manny Ramirez LAD 2010	LF	82	5	R			0.296	0.29	0.3	8.1	22.4	2.3	0.288	25.3	false
83815	Historical All-Star LF Melvin Mora BAL 2003	LF	95	5	R			0.296	0.309	0.288	8.1	25.1	2.8	0.300	13.9	false
84831	Baseball Reference 1 C Devin Mesoraco CIN 2014	C	82	5	R			0.296	0.308	0.288	6.8	26.3	3.5	0.282	22.4	false
83744	Snapshot 1B Sam Leslie BRO 1934	1B	88	5	L			0.296	0.296	0.295	7.4	19.5	1.5	0.306	19.9	false
82728	Hardware Heroes RF Dick Higham PRO 1878	RF	84	5	L			0.296	0.289	0.301	4.1	19.7	2.5	0.286	31.7	false
83817	Snapshot 1B Mike Hargrove CLE 1980	1B	90	5	L			0.296	0.291	0.299	9.7	13.8	1.3	0.288	11.9	false
84574	Negro League Star 2B Piper Davis BBB 1946	2B	97	5	R			0.296	0.296	0.296	7.7	20.9	2.3	0.286	24.6	false
85310	Family Connections - Historical All-Star LF Carl Crawford TB 2006	LF	81	5	L			0.296	0.262	0.319	5.1	21.6	2.2	0.301	27.5	false
85049	Celebrating GA - Snapshot CF Garret Anderson ANA 2000	CF	80	5	L			0.296	0.315	0.282	1.6	18.5	3.7	0.272	27.9	false
84737	FLF 7 - Future Legend CF Ryan Waldschmidt AZ 2026	CF	94	0	R			0.295	0.3	0.292	8.9	29.0	3.5	0.277	23.3	false
85726	SwitchKnucklers - Snapshot RF Ken Singleton MON 1973	RF	92	0	S			0.295	0.287	0.301	9.8	26.0	2.5	0.295	17.5	false
84790	Baseball Reference 1 1B Tino Martinez NYY 1997	1B	87	0	L			0.295	0.281	0.305	7.2	18.5	3.5	0.256	18.3	false
85932	July Jewels - Baseball Reference 4 SS Julio Lugo TB 2005	SS	73	0	R			0.295	0.297	0.294	6.7	16.0	1.1	0.303	22.5	false
86067	4th of July On-Stream - Snapshot 2B Jack Burdock BSN 1883	2B	87	0	R			0.295	0.3	0.292	4.4	23.4	2.4	0.306	27.9	false
83945	Young &amp; Old 1 - Veteran Presence 3B Justin Turner LAD 2021	3B	78	5	R			0.295	0.29	0.298	7.7	18.0	2.7	0.274	16.5	false
85713	T4 Ep. 3 - Historical All-Star SS Garry Templeton STL 1979	SS	78	5	S			0.295	0.306	0.287	1.9	19.8	1.8	0.313	30.9	false
85680	June Gems - Super Utility 1B Vic Power CLE 1958	1B	76	5	R			0.295	0.284	0.303	2.0	9.4	2.2	0.268	31.4	false
83816	Snapshot 3B Spike Owen CAL 1994	3B	85	5	S			0.295	0.302	0.291	8.8	11.8	1.0	0.276	23.5	false
83745	Veteran Presence 3B Josh Donaldson ATL 2019	3B	95	5	R			0.295	0.273	0.309	8.6	24.0	3.2	0.268	22	false
85654	Hall of Fame C Roy Campanella BRO 1950	C	86	5	R			0.295	0.322	0.277	6.7	23.2	4.0	0.261	20.5	false
84640	Future Legend RF Owen Caissie MIA 2026	RF	78	5	L			0.295	0.278	0.306	8.1	30.4	3.4	0.287	25.7	false
83780	Snapshot C Roger Bresnahan STL 1911	C	83	5	R			0.295	0.323	0.275	9.1	19.7	1.5	0.282	29.7	false
85934	July Jewels - Baseball Reference 4 3B Dave Brain BSN 1907	3B	68	5	R			0.295	0.297	0.293	4.0	23.9	3.7	0.277	28.5	false
84542	Negro League Star SS Willie Wells NeEa 1938	SS	91	0	R			0.294	0.312	0.282	7.0	20.1	2.0	0.290	23.4	false
86242	Limited Edition/25 LF Kyle Stowers MIA 2025	LF	93	0	L			0.294	0.255	0.32	7.4	27.1	2.6	0.305	21.9	true
85710	Clubhouse - SwitchKnucklers - Historical All-Star 3B Pablo Sandoval SF 2011	3B	84	0	S			0.294	0.267	0.312	4.6	20.8	2.7	0.290	23.3	false
84741	FLF 14 &amp; Co. - Future Legend CF Eduardo Quintero LAD 2026	CF	88	0	R			0.294	0.297	0.291	8.9	25.4	1.9	0.296	28.4	false
85490	60s Theme Week - Super Utility C Elston Howard NYY 1961	C	95	0	R			0.294	0.316	0.28	3.5	24.3	3.3	0.302	18.9	false
84617	World Baseball Classic LF Yoenis Cespedes CUB 2012	LF	98	0	R			0.294	0.296	0.292	2.9	26.9	3.2	0.305	29.2	false
83710	Super Utility 3B Deacon White DTN 1888	3B	72	5	L			0.294	0.28	0.304	3.3	15.2	2.1	0.293	21.6	false
84388	Rookie Sensation SS Troy Tulowitzki COL 2007	SS	94	5	R			0.294	0.305	0.287	6.9	23.6	2.7	0.285	26.1	false
82914	Unsung Heroes 1B Otto Schomberg IN3 1887	1B	87	5	L			0.294	0.286	0.3	8.1	21.6	2.3	0.286	21.9	false
85376	Played Where? - Veteran Presence 1B Boog Powell CLE 1975	1B	90	5	L			0.294	0.264	0.314	8.4	27.0	3.9	0.269	13.3	false
85080	Earth Day - Rookie Sensation LF Jim Greengrass CIN 1953	LF	74	5	R			0.294	0.303	0.288	5.2	26.9	3.7	0.286	24.2	false
83747	Hardware Heroes C Mitch Garver MIN 2019	C	90	5	R			0.294	0.291	0.297	7.2	27.4	3.7	0.281	19.4	false
84676	Happy Easter 1B Luke Easter HoGr 1948	1B	95	5	L			0.294	0.286	0.3	7.9	30.2	3.8	0.295	12.3	false
85223	Young &amp; Old 1 - Hardware Heroes CF Andre Dawson MON 1977	CF	77	5	R			0.294	0.313	0.281	4.3	24.2	3.1	0.293	25.6	false
84535	Negro League Star 1B George Carr PHG 1926	1B	90	5	S			0.294	0.298	0.291	6.4	21.8	2.7	0.279	28	false
84766	FLF 5 - Future Legend DH Moises Ballesteros CHC 2026	DH	84	5	L			0.294	0.258	0.319	6.8	23.4	2.7	0.289	22.4	false
85660	June Gems - Baseball Reference 3 3B Dick Allen LAD 1971	3B	79	5	R			0.294	0.288	0.297	9.3	29.4	3.1	0.292	18.6	false
84851	Limited Edition/42 1B Mo Vaughn BOS 1996	1B	90	0	L			0.293	0.276	0.305	7.4	28.9	3.2	0.306	13.2	false
86084	Limited Edition/67 2B Jonathan Schoop BAL 2017	2B	67	0	R			0.293	0.307	0.284	4.6	25.2	2.9	0.303	22	true
84792	Baseball Reference 1 C Jason Kendall PIT 1998	C	91	0	R			0.293	0.306	0.284	6.1	18.1	1.8	0.295	22.2	false
82733	SwitchKnucklers - Hardware Heroes 3B Howard Johnson NYM 1989	3B	84	0	S			0.293	0.285	0.299	8.0	31.8	3.2	0.293	29.5	false
84181	PTMS 1 3B Jerry Denny IND 1887	3B	92	0	R			0.293	0.304	0.286	2.5	17.0	2.3	0.288	30.4	false
85913	Limited Edition/119 RF Bobby Bonilla NYM 1993	RF	84	0	S			0.293	0.297	0.29	6.9	23.2	3.9	0.257	21.1	false
84611	Clubhouse - World Baseball Classic 1B Luis Arraez VEN 2026	1B	88	0	L			0.293	0.268	0.31	6.6	12.9	2.3	0.263	21.8	false
83824	Snapshot 2B Jimmy Williams BLA 1901	2B	94	5	R			0.293	0.28	0.303	7.3	21.1	1.5	0.296	29.5	false
84635	Future Legend SS Carson Williams TB 2026	SS	87	5	R			0.293	0.299	0.289	8.1	31.1	3.4	0.290	24.5	false
85530	Memorial Day OnStream Builds - Unsung Heroes CF Andres Torres SF 2010	CF	92	5	S			0.293	0.27	0.309	7.9	24.8	2.1	0.289	31.4	false
83741	Snapshot C Steve O&#39;Neill CLE 1919	C	87	5	R			0.293	0.297	0.29	8.1	16.0	0.7	0.286	32.3	false
84185	Historical All-Star SS Jeff Blauser ATL 1993	SS	88	5	R			0.293	0.294	0.293	8.3	25.9	2.5	0.297	20.7	false
85471	May Birthdays - Hardware Heroes 2B Robby Thompson SF 1993	2B	97	0	R			0.292	0.297	0.289	5.9	25.6	2.4	0.307	24.2	false
85469	Baseball Reference 2 C Mickey Tettleton BAL 1989	C	92	0	S			0.292	0.29	0.294	9.3	31.8	3.8	0.277	19.5	false
83753	Live Collection Reward - Unsung Heroes LF Ken Henderson SF 1970	LF	85	0	S			0.292	0.299	0.288	7.6	22.9	2.0	0.292	27	false
81783	MLB 2026 Live 1B Freddie Freeman LAD	1B	99	0	L			0.292	0.289	0.294	7.4	24.3	2.4	0.287	26.9	false
86120	Clubhouse - Baseball Reference 5 CF David Dahl COL 2019	CF	75	0	L			0.292	0.284	0.297	5.2	27.0	2.4	0.309	28.4	true
84363	Live Collection Reward - Historical All-Star SS Carlos Correa HOU 2021	SS	99	0	R			0.292	0.304	0.284	7.3	22.3	2.7	0.281	20.3	false
84190	Veteran Presence 1B Jeff Conine BAL 2001	1B	94	0	R			0.292	0.302	0.286	7.2	19.2	2.3	0.282	19.8	false
82774	World Baseball Classic SS Yu Chang TPE 2023	SS	89	0	R			0.292	0.309	0.28	5.9	25.5	2.5	0.301	25.2	false
86262	All-Star Week - Historical All-Star SS Asdrubal Cabrera CLE 2011	SS	85	0	S			0.292	0.288	0.295	4.9	21.2	2.9	0.283	23.5	true
85808	Limited Edition/63 3B Buddy Bell TEX 1979	3B	85	0	R			0.292	0.304	0.284	3.7	15.0	2.2	0.283	24	false
83734	Snapshot 3B Bobby Wallace CL4 1897	3B	78	5	R			0.292	0.296	0.288	6.5	21.2	2.1	0.284	31.4	false
83749	Snapshot RF Ellis Valentine MON 1980	RF	81	5	R			0.292	0.297	0.288	6.3	23.2	2.9	0.276	27.1	false
85030	FLF 4 - Future Legend RF Braden Montgomery CHW 2026	RF	74	5	S			0.292	0.289	0.295	6.7	26.0	3.0	0.283	28.1	false
83965	Historical All-Star 2B Jeff Kent SF 2001	2B	91	5	R			0.292	0.289	0.294	6.7	21.6	1.9	0.291	29.7	false
85946	July Jewels - Baseball Reference 4 2B Ron Hunt MON 1971	2B	70	5	R			0.292	0.331	0.266	9.5	13.3	0.9	0.281	20.4	false
83794	Snapshot LF Bug Holliday CIN 1894	LF	87	5	R			0.292	0.294	0.291	4.8	19.1	2.8	0.287	17.8	false
83577	Snapshot 1B Jason Giambi ATH 1998	1B	82	5	L			0.292	0.291	0.293	6.3	24.0	2.7	0.293	23.1	false
85356	Played Where? - Snapshot CF Steve Finley HOU 1991	CF	89	5	L			0.292	0.26	0.314	5.9	18.0	1.2	0.304	24.9	false
84159	Hardware Heroes SS Orlando Cabrera MON 2001	SS	89	5	R			0.292	0.29	0.293	6.0	14.1	1.9	0.271	27.7	false
83926	Historical All-Star SS Bo Bichette TOR 2021	SS	83	5	R			0.292	0.315	0.277	4.3	20.9	2.7	0.298	18.4	false
85437	SwitchKnucklers - Historical All-Star 1B Josh Bell PIT 2019	1B	78	5	S			0.292	0.248	0.322	7.9	23.3	3.3	0.261	23.3	false
84550	Negro League Star CF Cool Papa Bell PiCr 1937	CF	91	5	S			0.292	0.299	0.287	7.1	20.7	2.5	0.286	18.5	false
84557	Negro League Star C Tom Young KCM 1929	C	91	0	L			0.291	0.272	0.303	6.2	22.7	2.5	0.284	27.7	false
84197	Live Collection Reward - Historical All-Star 1B Kevin Youkilis BOS 2009	1B	94	0	R			0.291	0.292	0.29	8.9	28.9	2.6	0.291	25.4	false
84880	Celebrating 42 - Negro League Star LF Lennie Pearson NeEa 1946	LF	93	0	R			0.291	0.3	0.286	5.8	23.7	3.3	0.274	24.9	false
86270	All-Star Week - Historical All-Star CF Dale Murphy ATL 1982	CF	88	0	R			0.291	0.313	0.276	8.5	30.3	3.5	0.294	12.5	true
85643	FLF 10 - Future Legend 1B Munetaka Murakami CWS 2026	1B	99	0	L			0.291	0.284	0.296	10.6	34.1	4.1	0.273	14.6	false
85311	All-Star Week - Historical All-Star LF Frank Howard WS2 1968	LF	81	0	R			0.291	0.33	0.265	6.6	29.7	4.3	0.269	21.9	true
83828	Snapshot C Ron Hassey CWS 1986	C	93	0	L			0.291	0.284	0.296	6.9	16.8	1.8	0.282	22.4	false
85304	Baseball Reference 2 3B Sid Gordon NY1 1949	3B	89	0	R			0.291	0.299	0.285	10.1	20.7	3.3	0.241	21.5	false
85858	T4 Ep. 3 - Unsung Heroes LF Bill Buckner LAD 1974	LF	64	0	L			0.291	0.264	0.31	3.2	9.7	1.0	0.288	27.2	false
84567	Negro League Star 2B Marvin Williams PhSt 1944	2B	96	5	R			0.291	0.294	0.289	2.9	22.0	3.0	0.288	27.6	false
84161	All-Time Legend 3B Pinky Whitney PHI Peak	3B	82	5	R			0.291	0.305	0.282	5.8	18.9	2.4	0.281	22.9	false
83993	Historical All-Star RF Dixie Walker BRO 1947	RF	89	5	L			0.291	0.278	0.3	8.2	16.7	1.9	0.272	22.8	false
86145	Obscure All-Stars - Baseball Reference 5 1B Lee Thomas LAA 1962	1B	77	5	L			0.291	0.242	0.324	6.1	22.2	3.1	0.283	15.9	true
83996	Historical All-Star RF George Selkirk NYY 1936	RF	90	5	L			0.291	0.288	0.293	9.2	24.9	2.9	0.270	23.1	false
84563	Negro League Star C Louis Santop PHG 1923	C	92	5	L			0.291	0.279	0.3	7.6	22.2	2.1	0.289	23.3	false
85528	Memorial Day OnStream Builds - Snapshot 2B Dustin Pedroia BOS 2012	2B	66	5	R			0.291	0.306	0.281	6.0	13.8	1.6	0.273	29.1	false
82772	World Baseball Classic 1B Joey Meneses MEX 2023	1B	78	5	R			0.291	0.282	0.297	2.9	16.8	2.9	0.295	10.4	false
85519	60s Theme Week - Hardware Heroes RF Roger Maris NYY 1961	RF	82	5	L			0.291	0.277	0.301	8.6	19.7	4.5	0.225	14.5	false
83987	Historical All-Star CF Ray Lankford STL 1997	CF	88	5	L			0.291	0.278	0.3	8.3	28.0	3.2	0.273	29.1	false
84560	Negro League Star CF Sam Jethroe ClBu 1944	CF	94	5	S			0.291	0.295	0.288	6.3	23.0	2.5	0.287	25.5	false
83968	Historical All-Star 1B John Jaha ATH 1999	1B	82	5	R			0.291	0.313	0.277	9.1	30.3	3.5	0.282	16.7	false
85434	May Birthdays - Historical All-Star C Todd Hundley NYM 1997	C	85	5	S			0.291	0.268	0.307	10.5	31.6	3.3	0.281	18.9	false
83825	Snapshot RF Elmer Flick CLE 1907	RF	94	5	L			0.291	0.281	0.297	7.9	25.3	2.3	0.297	20.8	false
84003	Historical All-Star CF Dom DiMaggio BOS 1942	CF	96	5	R			0.291	0.296	0.288	7.1	20.7	2.6	0.271	26.9	false
84539	Negro League Star RF Willard Brown DaEa 1954	RF	88	5	R			0.291	0.297	0.287	4.1	21.0	2.8	0.285	26.4	false
85160	Dock&#39;s Patients RF Ollie Brown SD 1970	RF	74	5	R			0.291	0.312	0.276	4.0	24.6	3.1	0.287	28.5	false
85106	HOF 1 - Hall of Fame SS Robin Yount ML4 1982	SS	83	0	R			0.290	0.285	0.294	5.6	20.4	2.5	0.276	28.6	false
83802	Snapshot 2B Terry Shumpert COL 1999	2B	92	0	R			0.290	0.297	0.285	5.7	21.5	2.0	0.293	29	false
85753	SwitchKnucklers - Hardware Heroes CF Willie McGee STL 1985	CF	79	0	S			0.290	0.282	0.295	3.0	22.2	1.9	0.311	28.6	false
85412	Clubhouse - Played Where? - Unsung Heroes CF Starling Marte MIA 2021	CF	93	0	R			0.290	0.272	0.302	7.8	24.8	2.0	0.300	21.4	false
83779	Snapshot 1B Harry Heilmann DET 1919	1B	96	0	R			0.290	0.302	0.283	4.0	22.4	2.5	0.295	28	false
82057	MLB 2026 Live 1B Bryce Harper PHI	1B	99	0	L			0.290	0.286	0.292	8.0	26.7	2.9	0.279	24.8	false
82538	MLB 2026 Live 1B Yandy Diaz TB	1B	99	0	R			0.290	0.294	0.288	6.5	21.5	2.2	0.299	17	false
83624	Snapshot 1B Zeke Bonura CWS 1937	1B	95	0	R			0.290	0.285	0.294	5.4	19.2	2.5	0.285	19.8	false
86265	T4 Ep. 4 - Historical All-Star SS Alan Trammell DET 1980	SS	63	5	R			0.290	0.288	0.291	8.2	20.0	1.7	0.292	18.9	true
85479	May Flower - Super Utility C Mickey Tettleton DET 1994	C	69	5	S			0.290	0.277	0.298	11.5	32.4	3.0	0.283	19.4	false
85793	Family Connections - Snapshot 3B Fernando Tatis STL 1999	3B	73	5	R			0.290	0.289	0.291	8.0	30.2	3.5	0.283	20.4	false
83977	Historical All-Star C Johnny Romano CLE 1962	C	95	5	R			0.290	0.298	0.285	8.0	21.3	3.6	0.250	18.7	false
82727	Hardware Heroes 3B Red Rolfe NYY 1939	3B	87	5	L			0.290	0.274	0.3	7.2	18.5	2.2	0.274	24	false
84721	Happy Easter LF Dan Pasqua NYY 1986	LF	79	5	L			0.290	0.263	0.308	7.8	32.8	3.4	0.296	21.2	false
83960	Historical All-Star 1B Rafael Palmeiro CHC 1988	1B	77	5	L			0.290	0.292	0.288	3.8	14.6	1.1	0.298	28.5	false
